iteration,cpu_time,of_value,duality_gap,Variant,seed,max_clique
70,0.8202991485595703,1.0498207872056928e-05,2.5802649022032293e-05,AFW,47,28
71,0.8351621627807617,1.0385713501872185e-05,2.4602315775978512e-05,AFW,47,28
72,0.849595308303833,1.0231470244923507e-05,2.3188420902716474e-05,AFW,47,28
73,0.8619191646575928,1.0072277080197961e-05,2.140733138246627e-05,AFW,47,28
74,0.8739252090454102,9.97594499001169e-06,1.978225905946715e-05,AFW,47,28
75,0.8803262710571289,9.453826598415416e-06,3.781530639366166e-05,AFW,47,28
76,0.9022552967071533,8.37557255797442e-06,3.24687421240598e-05,AFW,47,28
77,0.9261410236358643,7.827080084000366e-06,2.5836130684602694e-05,AFW,47,28
78,0.9490330219268799,7.207674254520971e-06,2.274421613545774e-05,AFW,47,28
79,0.9558241367340088,6.9799081714518175e-06,2.760546137888363e-05,AFW,47,28
80,0.9788460731506348,6.429987625013802e-06,2.3321497656810146e-05,AFW,47,28
81,1.0038981437683105,6.111711396555512e-06,1.3445546845896635e-05,AFW,47,28
82,1.0161559581756592,6.0203908456891025e-06,1.3261868886430774e-05,AFW,47,28
83,1.030083179473877,5.951277257029237e-06,1.25680944138747e-05,AFW,47,28
84,1.0453591346740723,5.883860916653807e-06,1.1867023987738802e-05,AFW,47,28
85,1.0582032203674316,5.8407488849441365e-06,1.1122327297469705e-05,AFW,47,28
86,1.0697312355041504,5.788156287962905e-06,1.076084775876782e-05,AFW,47,28
87,1.0848510265350342,5.752326972693309e-06,1.0159793976026329e-05,AFW,47,28
88,1.0922729969024658,5.630882319008899e-06,2.2374881343849416e-05,AFW,47,28
89,1.116231918334961,5.20616786837911e-06,2.0492878878741722e-05,AFW,47,28
90,1.1391971111297607,4.932768169393392e-06,9.438075289975221e-06,AFW,47,28
0,0.0,0.0003049039339436156,0.00048639619120782214,PFW,47,26
1,0.007443904876708984,0.00028877185606868616,0.0005106470289060654,PFW,47,26
2,0.013698101043701172,0.0002734924060197034,0.0006352930060876472,PFW,47,26
3,0.019919157028198242,0.0002664208412051608,0.0006022693472910327,PFW,47,26
4,0.027006864547729492,0.00026552760262195054,0.0006018908004211277,PFW,47,26
5,0.03370380401611328,0.00026204933460549596,0.000584624819947199,PFW,47,26
6,0.04099297523498535,0.000251799959697076,0.0005370622395310232,PFW,47,26
7,0.04860091209411621,0.00025128090798270307,0.0005408425887727164,PFW,47,26
8,0.05558180809020996,0.00023162756302450157,0.00048423298377074685,PFW,47,26
9,0.06219005584716797,0.00021150237522915314,0.0005251791486102579,PFW,47,26
10,0.06926679611206055,0.00020244635247173223,0.0004362614124736372,PFW,47,26
11,0.07720017433166504,0.0001940920105366662,0.0003986888055412669,PFW,47,26
12,0.08475279808044434,0.00018683175556225546,0.00036390655334671014,PFW,47,26
13,0.09256196022033691,0.0001738544507225102,0.0003240998896616385,PFW,47,26
14,0.09922599792480469,0.0001684586299204137,0.00030314286644465545,PFW,47,26
15,0.10682177543640137,0.00014934384837555465,0.0004714589407797078,PFW,47,26
16,0.11310195922851562,0.00014583501782649416,0.0004523473025382598,PFW,47,26
17,0.11944174766540527,0.00014155057397222608,0.00042424956539918236,PFW,47,26
18,0.12617015838623047,0.0001244784229507131,0.0002811906226414662,PFW,47,26
19,0.13250088691711426,0.00011382292257302998,0.000339686830806473,PFW,47,26
20,0.13921785354614258,0.00010548940561262124,0.0003077981002215698,PFW,47,26
21,0.14604687690734863,0.0001013633716986779,0.0002844226199916135,PFW,47,26
22,0.1523740291595459,9.248380781915261e-05,0.0002323256164686755,PFW,47,26
23,0.15900492668151855,8.518162038758544e-05,0.00020683406472244556,PFW,47,26
24,0.1662588119506836,7.57264665188658e-05,0.00024444204977744545,PFW,47,26
25,0.17309093475341797,7.496858264828471e-05,0.00024117734510992357,PFW,47,26
26,0.17938780784606934,7.406464938953253e-05,0.00023654027541694444,PFW,47,26
27,0.18573904037475586,6.71938464004013e-05,0.00019646295745676473,PFW,47,26
28,0.19359207153320312,5.913075142597604e-05,0.00018841024512182404,PFW,47,26
29,0.20226788520812988,5.358648920904361e-05,0.00016382875358058308,PFW,47,26
30,0.2105259895324707,4.717166070687212e-05,0.00012725150256824114,PFW,47,26
31,0.21695899963378906,4.072544680646564e-05,0.00013193260474308978,PFW,47,26
32,0.22554802894592285,3.639810977080837e-05,0.00012427865093775538,PFW,47,26
33,0.23204612731933594,2.952719694634325e-05,0.00011157888056012965,PFW,47,26
34,0.2385871410369873,2.8676721031526112e-05,0.00010562239089351657,PFW,47,26
35,0.25058984756469727,2.6096818421987315e-05,7.871833640165051e-05,PFW,47,26
36,0.2579350471496582,2.367446318804998e-05,8.820507902006804e-05,PFW,47,26
37,0.2681238651275635,2.173689811314308e-05,7.505071857621713e-05,PFW,47,26
38,0.2750120162963867,1.815202971873899e-05,5.8784860733449276e-05,PFW,47,26
39,0.28506994247436523,1.7214979206435454e-05,5.325442127958727e-05,PFW,47,26
40,0.29260683059692383,1.5205672601488168e-05,6.015065755192948e-05,PFW,47,26
41,0.3009977340698242,1.4335171757003586e-05,5.5366370774712987e-05,PFW,47,26
42,0.31156182289123535,1.3284256787963757e-05,4.9859037216041783e-05,PFW,47,26
43,0.3216378688812256,1.2398604821165897e-05,4.2477104833994235e-05,PFW,47,26
44,0.32813477516174316,1.113428871619482e-05,3.202883993975659e-05,PFW,47,26
45,0.33640289306640625,1.0719077813381739e-05,4.0666015479962635e-05,PFW,47,26
46,0.3430349826812744,9.337333354975611e-06,3.570003215681074e-05,PFW,47,26
47,0.35312676429748535,8.710632918997066e-06,2.528839245849252e-05,PFW,47,26
48,0.3650679588317871,8.400778979007732e-06,2.1006335489481697e-05,PFW,47,26
49,0.3769841194152832,8.164795798262548e-06,1.9443122231316072e-05,PFW,47,26
50,0.38344383239746094,7.62406369496247e-06,2.9285454411687642e-05,PFW,47,26
51,0.3940269947052002,7.19152564323367e-06,2.5812717653351374e-05,PFW,47,26
52,0.40448689460754395,6.913632618128172e-06,2.2341675436441026e-05,PFW,47,26
53,0.4141418933868408,6.672964810316623e-06,2.015249000191454e-05,PFW,47,26
54,0.42642784118652344,6.4914151877401725e-06,1.8835107482671043e-05,PFW,47,26
55,0.43866991996765137,6.329594894182622e-06,1.8123040354786132e-05,PFW,47,26
56,0.451185941696167,6.1828696476882975e-06,1.2486032163671847e-05,PFW,47,26
57,0.4649319648742676,6.1059271364891594e-06,1.179505978499826e-05,PFW,47,26
58,0.47905683517456055,6.055711191976494e-06,1.1557301199556474e-05,PFW,47,26
59,0.4933938980102539,6.011166185543743e-06,1.0530371966192332e-05,PFW,47,26
60,0.5090649127960205,5.956367281254643e-06,1.0224176373917264e-05,PFW,47,26
61,0.5241069793701172,5.906804060957918e-06,8.163467993805577e-06,PFW,47,26
0,0.0,0.0003049039339436156,0.00048639619120782214,BPFW,47,26
1,0.007014751434326172,0.00028877185606868616,0.0005106470289060654,BPFW,47,26
2,0.013241767883300781,0.0002734924060197034,0.0006352930060876472,BPFW,47,26
3,0.01947498321533203,0.0002664208412051608,0.0006022693472910327,BPFW,47,26
4,0.026590824127197266,0.00026552760262195054,0.0006018908004211277,BPFW,47,26
5,0.033043861389160156,0.00026204933460549596,0.000584624819947199,BPFW,47,26
6,0.03998374938964844,0.000251799959697076,0.0005370622395310232,BPFW,47,26
7,0.04633784294128418,0.00025128090798270307,0.0005408425887727164,BPFW,47,26
8,0.05255293846130371,0.00023162756302450157,0.00048423298377074685,BPFW,47,26
9,0.06016063690185547,0.00021150237522915314,0.0005251791486102579,BPFW,47,26
10,0.06681084632873535,0.00020244635247173223,0.0004362614124736372,BPFW,47,26
11,0.07450485229492188,0.0001940920105366662,0.0003986888055412669,BPFW,47,26
12,0.08076786994934082,0.00018683175556225546,0.00036390655334671014,BPFW,47,26
13,0.08711981773376465,0.0001738544507225102,0.0003240998896616385,BPFW,47,26
14,0.09482884407043457,0.0001684586299204137,0.00030314286644465545,BPFW,47,26
15,0.10109782218933105,0.00014934384837555465,0.0004714589407797078,BPFW,47,26
16,0.10959386825561523,0.00014583501782649416,0.0004523473025382598,BPFW,47,26
17,0.11597490310668945,0.00014155057397222608,0.00042424956539918236,BPFW,47,26
18,0.12318181991577148,0.0001244784229507131,0.0002811906226414662,BPFW,47,26
19,0.12951278686523438,0.00011382292257302998,0.000339686830806473,BPFW,47,26
20,0.13752484321594238,0.00010548940561262124,0.0003077981002215698,BPFW,47,26
21,0.14501476287841797,0.0001013633716986779,0.0002844226199916135,BPFW,47,26
22,0.15147185325622559,9.248380781915261e-05,0.0002323256164686755,BPFW,47,26
23,0.15890884399414062,8.518162038758544e-05,0.00020683406472244556,BPFW,47,26
24,0.16657280921936035,7.57264665188658e-05,0.00024444204977744545,BPFW,47,26
25,0.17403697967529297,7.496858264828471e-05,0.00024117734510992357,BPFW,47,26
26,0.18051791191101074,7.406464938953253e-05,0.00023654027541694444,BPFW,47,26
27,0.18701982498168945,6.71938464004013e-05,0.00019646295745676473,BPFW,47,26
28,0.1939096450805664,5.913075142597604e-05,0.00018841024512182404,BPFW,47,26
29,0.20247292518615723,5.358648920904361e-05,0.00016382875358058308,BPFW,47,26
30,0.2109677791595459,4.717166070687212e-05,0.00012725150256824114,BPFW,47,26
31,0.22005462646484375,4.072544680646564e-05,0.00013193260474308978,BPFW,47,26
32,0.22795867919921875,3.639810977080837e-05,0.00012427865093775538,BPFW,47,26
33,0.23535585403442383,2.952719694634325e-05,0.00011157888056012965,BPFW,47,26
34,0.24243569374084473,2.8676721031526112e-05,0.00010562239089351657,BPFW,47,26
35,0.2520756721496582,2.6096818421987315e-05,7.871833640165051e-05,BPFW,47,26
36,0.2602686882019043,2.367446318804998e-05,8.820507902006804e-05,BPFW,47,26
37,0.27012181282043457,2.173689811314308e-05,7.505071857621713e-05,BPFW,47,26
38,0.27704572677612305,1.815202971873899e-05,5.8784860733449276e-05,BPFW,47,26
39,0.2868068218231201,1.7214979206435454e-05,5.325442127958727e-05,BPFW,47,26
40,0.2934098243713379,1.5205672601488168e-05,6.015065755192948e-05,BPFW,47,26
41,0.30147361755371094,1.4335171757003586e-05,5.5366370774712987e-05,BPFW,47,26
42,0.31152987480163574,1.3284256787963757e-05,4.9859037216041783e-05,BPFW,47,26
43,0.32140684127807617,1.2398604821165897e-05,4.2477104833994235e-05,BPFW,47,26
44,0.327772855758667,1.113428871619482e-05,3.202883993975659e-05,BPFW,47,26
45,0.3377978801727295,1.081035203223785e-05,3.2382224993429896e-05,BPFW,47,26
46,0.34412598609924316,9.914641025690887e-06,3.8009262839671856e-05,BPFW,47,26
47,0.3538827896118164,9.287940589712341e-06,3.0566950873402306e-05,BPFW,47,26
48,0.36617588996887207,8.978086649723008e-06,2.932753511344497e-05,BPFW,47,26
49,0.37822484970092773,8.698889772648888e-06,2.3570009750157604e-05,BPFW,47,26
50,0.3915736675262451,8.50955846062344e-06,2.2812684502055817e-05,BPFW,47,26
51,0.4049379825592041,8.32450265680696e-06,2.2072461286789902e-05,BPFW,47,26
52,0.42157793045043945,8.223316147179798e-06,2.1667715248281244e-05,BPFW,47,26
53,0.4368598461151123,8.131622787235828e-06,2.1300941808505373e-05,BPFW,47,26
54,0.4439527988433838,7.869599551039253e-06,3.147839820415701e-05,BPFW,47,26
55,0.45374083518981934,7.555266434758146e-06,3.022106573903258e-05,BPFW,47,26
56,0.4642918109893799,7.382087773646e-06,2.9528351094584e-05,BPFW,47,26
57,0.476442813873291,7.192173807314427e-06,2.8768695229257708e-05,BPFW,47,26
58,0.4861867427825928,6.9735599209771185e-06,2.7894239683908467e-05,BPFW,47,26
59,0.4977579116821289,6.823933119947441e-06,2.729573247978976e-05,BPFW,47,26
60,0.5183858871459961,6.3016584489164865e-06,1.537961306834392e-05,BPFW,47,26
61,0.5307059288024902,6.026005421147623e-06,1.3856612488191515e-05,BPFW,47,26
62,0.5424597263336182,5.967871782593159e-06,1.2934133793167173e-05,BPFW,47,26
63,0.5557997226715088,5.8719120180429495e-06,1.1193202458498172e-05,BPFW,47,26
64,0.5718517303466797,5.82454745988268e-06,7.634039885731442e-06,BPFW,47,26
0,0.0,0.0003379381066213048,0.000844635641113572,FW,48,25
1,0.015371084213256836,0.0002963778399623925,0.0008467249290892238,FW,48,25
2,0.0311279296875,0.0002542438581468035,0.0007414021029567527,FW,48,25
3,0.046569108963012695,0.00023777389995590409,0.0007399762672433152,FW,48,25
4,0.06543302536010742,0.00018671346776992287,0.0005690350914253086,FW,48,25
5,0.08329296112060547,0.00014692323404537214,0.0004090759595675636,FW,48,25
6,0.10092496871948242,0.0001232559744387696,0.0003465242127811931,FW,48,25
7,0.11869406700134277,0.00010266977068901689,0.00025772363315548546,FW,48,25
8,0.14092493057250977,9.400469138082143e-05,0.000262631414047013,FW,48,25
9,0.15956997871398926,8.654539804463143e-05,0.00023966969278977005,FW,48,25
10,0.17788100242614746,8.101393989877825e-05,0.00023562516184176706,FW,48,25
11,0.2000110149383545,7.6421069306779e-05,0.00022468588307977152,FW,48,25
12,0.21741080284118652,7.180902109790483e-05,0.00021018510202044715,FW,48,25
13,0.23466992378234863,6.721134958851756e-05,0.0001936275491937619,FW,48,25
14,0.2520148754119873,6.355911717028806e-05,0.00020033187539460423,FW,48,25
15,0.2728579044342041,5.8494669089799454e-05,0.00018396916613653796,FW,48,25
16,0.2944159507751465,5.4281867741541e-05,0.00017270779255337793,FW,48,25
17,0.3154871463775635,4.978311607328096e-05,0.00015992024306285383,FW,48,25
18,0.3365898132324219,4.698714047178691e-05,0.00015108880537346073,FW,48,25
19,0.35906481742858887,4.4239838252499566e-05,0.00013913706471309627,FW,48,25
20,0.3827548027038574,4.2218869915476725e-05,0.00012650474592734967,FW,48,25
21,0.40283989906311035,3.68628431612105e-05,0.0001069245091875212,FW,48,25
22,0.426192045211792,3.497130753522828e-05,9.698224191966365e-05,FW,48,25
23,0.4455089569091797,3.190172619979722e-05,7.995808436163837e-05,FW,48,25
24,0.4682440757751465,3.116881424902251e-05,7.460635714168427e-05,FW,48,25
25,0.49240684509277344,3.079422902299465e-05,7.691250324590607e-05,FW,48,25
26,0.5151870250701904,2.9810251703056947e-05,7.06723876076777e-05,FW,48,25
27,0.5398180484771729,2.9104327411371497e-05,6.532807449834602e-05,FW,48,25
28,0.5611889362335205,2.775712412378518e-05,7.136083810471842e-05,FW,48,25
29,0.5854878425598145,2.693755241133325e-05,6.553527976074516e-05,FW,48,25
30,0.605579137802124,2.595239063649745e-05,7.017180187832744e-05,FW,48,25
31,0.6251988410949707,2.4620212737692054e-05,6.830543687087322e-05,FW,48,25
32,0.648298978805542,2.4161122415593776e-05,6.0935596208990434e-05,FW,48,25
33,0.6711690425872803,2.3803163707135032e-05,5.8721623098391544e-05,FW,48,25
34,0.6972179412841797,2.3212723683991992e-05,5.684429759025006e-05,FW,48,25
35,0.7217538356781006,2.2691725634642844e-05,5.6344876211315284e-05,FW,48,25
36,0.7482500076293945,2.2181040558807913e-05,5.267900844075664e-05,FW,48,25
37,0.7724270820617676,2.1638252472361365e-05,4.939731887186148e-05,FW,48,25
38,0.7971868515014648,2.1447038308677353e-05,5.006794047651714e-05,FW,48,25
39,0.821901798248291,2.0809413432431705e-05,4.696978815400835e-05,FW,48,25
40,0.8447420597076416,2.051126430566685e-05,4.9023459287993144e-05,FW,48,25
41,0.8688311576843262,2.0103709902665333e-05,4.814146662650988e-05,FW,48,25
42,0.8914749622344971,1.9873774048057754e-05,4.807313363371214e-05,FW,48,25
43,0.918205976486206,1.9570000430741123e-05,4.8663161350537225e-05,FW,48,25
44,0.9429709911346436,1.9124618171217586e-05,4.529100638592599e-05,FW,48,25
45,0.9674639701843262,1.8665603267404054e-05,4.324941965862343e-05,FW,48,25
46,0.9874000549316406,1.7215866772219622e-05,3.6972478046505414e-05,FW,48,25
47,1.01289701461792,1.689273912660564e-05,2.7623589595667278e-05,FW,48,25
48,1.0407850742340088,1.6761006513312822e-05,2.7049781474564352e-05,FW,48,25
49,1.0688128471374512,1.6613202456076845e-05,2.8362929233338764e-05,FW,48,25
50,1.0972990989685059,1.6451941172828822e-05,2.698540658085952e-05,FW,48,25
51,1.1262538433074951,1.6314683922138225e-05,2.6032974336489268e-05,FW,48,25
52,1.147156000137329,1.5725068768349362e-05,2.6201153655964297e-05,FW,48,25
53,1.1693201065063477,1.5124942260872986e-05,2.960353625670675e-05,FW,48,25
54,1.2084910869598389,1.4943497713404984e-05,2.9521008521405763e-05,FW,48,25
55,1.238867998123169,1.4182342100130595e-05,2.6123412929055302e-05,FW,48,25
56,1.2690651416778564,1.3989936466986807e-05,2.7100207831903463e-05,FW,48,25
57,1.289621114730835,1.3357941348037454e-05,2.455935587445002e-05,FW,48,25
58,1.317551851272583,1.3159650661124633e-05,2.4375584538635475e-05,FW,48,25
59,1.3446018695831299,1.2969188056709701e-05,2.269042089443603e-05,FW,48,25
60,1.371027946472168,1.2823330818981496e-05,2.163210422895921e-05,FW,48,25
61,1.4009737968444824,1.2710390074899267e-05,2.1982664244491527e-05,FW,48,25
62,1.4279870986938477,1.2555722691647519e-05,2.2890830062713547e-05,FW,48,25
63,1.4543659687042236,1.2425777942577717e-05,2.2295675580540304e-05,FW,48,25
64,1.4806349277496338,1.2379812038278868e-05,2.2276611826017043e-05,FW,48,25
65,1.5080220699310303,1.2253430887019988e-05,2.2242467067360938e-05,FW,48,25
66,1.5342721939086914,1.2198200681017906e-05,2.2699010216269326e-05,FW,48,25
67,1.5621459484100342,1.2041254383421288e-05,2.17060496376904e-05,FW,48,25
68,1.5883779525756836,1.1924761179437531e-05,2.2074696706879315e-05,FW,48,25
69,1.6167430877685547,1.1808737958587688e-05,2.0191755576778645e-05,FW,48,25
70,1.643496036529541,1.1731726567638575e-05,2.103573991795507e-05,FW,48,25
71,1.6645028591156006,1.1421672647980394e-05,2.2842385132367698e-05,FW,48,25
72,1.6900339126586914,1.1222930724598996e-05,1.8441583771171877e-05,FW,48,25
73,1.7179129123687744,1.1124773063399783e-05,1.9250247510534678e-05,FW,48,25
74,1.7448761463165283,1.1083727095895616e-05,1.9894211430048175e-05,FW,48,25
75,1.7711598873138428,1.0929517861010505e-05,1.8263600267456222e-05,FW,48,25
76,1.7998371124267578,1.0805455086054096e-05,1.8636584569851647e-05,FW,48,25
77,1.8305628299713135,1.0697837456391248e-05,1.8154147165676722e-05,FW,48,25
78,1.8591151237487793,1.0601615119695742e-05,1.895164583925461e-05,FW,48,25
79,1.887927770614624,1.0499685912151755e-05,1.8905382191964935e-05,FW,48,25
80,1.9202141761779785,1.0399577868505959e-05,1.877296799349466e-05,FW,48,25
81,1.948652982711792,1.030261951840499e-05,1.9213372640130443e-05,FW,48,25
82,1.976524829864502,1.0203955777919261e-05,1.600470689824253e-05,FW,48,25
83,2.006734848022461,1.0114071817529264e-05,1.6246270184422758e-05,FW,48,25
84,2.0365068912506104,1.0036550984817855e-05,1.6066083520483977e-05,FW,48,25
85,2.0672221183776855,9.965812614588063e-06,1.566929163957314e-05,FW,48,25
86,2.0970561504364014,9.924776871852034e-06,1.6200053609298266e-05,FW,48,25
87,2.1240100860595703,9.858957940299002e-06,1.6802938289501616e-05,FW,48,25
88,2.1510658264160156,9.807482250530775e-06,1.7560895760993478e-05,FW,48,25
89,2.1773321628570557,9.771561988773882e-06,1.7325738033975884e-05,FW,48,25
90,2.2036659717559814,9.67927501358475e-06,1.749742341920254e-05,FW,48,25
91,2.2334837913513184,9.577119421491417e-06,1.7393703792689503e-05,FW,48,25
92,2.2622621059417725,9.480073341956439e-06,1.529157056064302e-05,FW,48,25
93,2.2899458408355713,9.413691606600895e-06,1.4856224310512066e-05,FW,48,25
94,2.3191099166870117,9.339219626027823e-06,1.4555809828614665e-05,FW,48,25
95,2.347714900970459,9.271763371539785e-06,1.4724155925705243e-05,FW,48,25
96,2.3705461025238037,8.889491745656624e-06,1.3513962639050926e-05,FW,48,25
97,2.3998711109161377,8.846358601176419e-06,1.3169892756357402e-05,FW,48,25
98,2.4314560890197754,8.791867062799115e-06,1.3164172092601862e-05,FW,48,25
99,2.4612581729888916,8.761723888561618e-06,1.330335540831267e-05,FW,48,25
100,2.488942861557007,8.699982511782335e-06,1.3751718387148789e-05,FW,48,25
101,2.519623041152954,8.654890311395493e-06,1.2869195625121847e-05,FW,48,25
102,2.548754930496216,8.596595765517107e-06,1.211286186392664e-05,FW,48,25
103,2.5780560970306396,8.561106492193056e-06,1.2076680124302169e-05,FW,48,25
104,2.608055830001831,8.515156829624625e-06,1.1716370300690392e-05,FW,48,25
105,2.63848614692688,8.47046322279005e-06,1.1950186627995595e-05,FW,48,25
106,2.6664998531341553,8.434000932221742e-06,1.2640774647076378e-05,FW,48,25
107,2.696169137954712,8.388466220454219e-06,1.2646151115902054e-05,FW,48,25
108,2.7247419357299805,8.348682008823492e-06,1.1437524523343061e-05,FW,48,25
109,2.753117084503174,8.316972935430263e-06,1.0786366948947761e-05,FW,48,25
110,2.7831990718841553,8.28676797223658e-06,1.0522350293181792e-05,FW,48,25
111,2.8130147457122803,8.254488394163947e-06,1.0598979236232619e-05,FW,48,25
112,2.842519998550415,8.219714609877251e-06,1.0918399278432816e-05,FW,48,25
113,2.8728668689727783,8.186658914789131e-06,9.603255436644929e-06,FW,48,25
0,0.0,0.0003379381066213048,0.000844635641113572,AFW,48,27
1,0.006414175033569336,0.0003082712793466773,0.0007679367803778005,AFW,48,27
2,0.013642072677612305,0.00029263286267172705,0.0006988638555943077,AFW,48,27
3,0.019820213317871094,0.0002917251884350508,0.000694269957886221,AFW,48,27
4,0.026064157485961914,0.0002821963128864839,0.0006417402369146526,AFW,48,27
5,0.03297829627990723,0.00027949561557409115,0.0006297068437013042,AFW,48,27
6,0.03922009468078613,0.000274558739961075,0.000604548730583025,AFW,48,27
7,0.0461270809173584,0.0002632021613098166,0.0006298881076124228,AFW,48,27
8,0.05361318588256836,0.0002366516343393323,0.0006066700484138619,AFW,48,27
9,0.061681270599365234,0.00023499927785657816,0.0005979492957610785,AFW,48,27
10,0.06828522682189941,0.00022011993516310587,0.0005636519811385806,AFW,48,27
11,0.07474517822265625,0.00020377547951067458,0.0005034791562928226,AFW,48,27
12,0.08228206634521484,0.00019695364216572672,0.00047133719759518485,AFW,48,27
13,0.0885472297668457,0.0001887876038689307,0.0005554970287528716,AFW,48,27
14,0.09487318992614746,0.0001733109123318335,0.0005409852207512108,AFW,48,27
15,0.10108709335327148,0.00017304220897589864,0.0005401511048722114,AFW,48,27
16,0.10721898078918457,0.0001665858094247918,0.0005092955118204892,AFW,48,27
17,0.11436319351196289,0.00015785246486082582,0.00046727071796567453,AFW,48,27
18,0.1206352710723877,0.00014593438363163876,0.0004093408038845079,AFW,48,27
19,0.12723922729492188,0.00014087806925867523,0.00041320788796663584,AFW,48,27
20,0.13381028175354004,0.00011922853234693401,0.0004560306121726377,AFW,48,27
21,0.1401500701904297,0.000119228532346934,0.00045603061217263773,AFW,48,27
22,0.14779114723205566,0.00011109938907315157,0.00042260885871562323,AFW,48,27
23,0.1541152000427246,0.00010839432798312383,0.0004114303790671191,AFW,48,27
24,0.1606590747833252,0.00010419800174832481,0.00039404511620981704,AFW,48,27
25,0.16710615158081055,9.421261584103646e-05,0.0003527032442950573,AFW,48,27
26,0.1734631061553955,8.99556882968389e-05,0.0003365114427000444,AFW,48,27
27,0.18169021606445312,8.44466147796288e-05,0.00031362935448225995,AFW,48,27
28,0.18806123733520508,8.320428643029222e-05,0.00032990525981229616,AFW,48,27
29,0.19454002380371094,7.2675452193283e-05,0.00028754624832043384,AFW,48,27
30,0.20129728317260742,5.8200645624540787e-05,0.0002293296978119794,AFW,48,27
31,0.20851612091064453,5.4561767807245295e-05,0.0002146979458444103,AFW,48,27
32,0.21636414527893066,5.2763459387361264e-05,0.0002074511575590774,AFW,48,27
33,0.22495222091674805,5.241874185457965e-05,0.0002060590155530213,AFW,48,27
34,0.2338423728942871,4.006250469273419e-05,0.00015740014135064197,AFW,48,27
35,0.24074602127075195,3.284236127300296e-05,0.00012825720652605716,AFW,48,27
36,0.2496352195739746,2.5901648627649145e-05,0.00010025497792058164,AFW,48,27
37,0.2563199996948242,1.40849876642643e-05,5.404340926069574e-05,AFW,48,27
38,0.2636563777923584,1.1694942976998517e-05,4.677977190799406e-05,AFW,48,27
39,0.27048707008361816,1.0110532804827403e-05,4.0442131219309605e-05,AFW,48,27
40,0.29239821434020996,8.893446106136956e-06,3.334948301863618e-05,AFW,48,27
41,0.31682729721069336,8.50430277582688e-06,3.0822759761054414e-05,AFW,48,27
42,0.3291492462158203,8.376545734488552e-06,3.010341235431082e-05,AFW,48,27
43,0.3557932376861572,7.946356191055625e-06,2.726200889955577e-05,AFW,48,27
44,0.381519079208374,7.644616961860501e-06,2.1503462899029326e-05,AFW,48,27
45,0.40831804275512695,7.4854069593326e-06,1.9083954956504153e-05,AFW,48,27
46,0.43647003173828125,7.397891552848993e-06,1.6659262776193337e-05,AFW,48,27
47,0.46708202362060547,7.307730232075092e-06,1.659615051470478e-05,AFW,48,27
48,0.496293306350708,7.2166365178059915e-06,1.636568604885672e-05,AFW,48,27
49,0.5259301662445068,7.120367129775708e-06,1.6062525580839575e-05,AFW,48,27
50,0.556887149810791,7.0352002167619815e-06,1.5522673253367327e-05,AFW,48,27
51,0.5888261795043945,6.95855866272975e-06,1.406656583400914e-05,AFW,48,27
52,0.6163473129272461,6.900243116890115e-06,9.735643361897947e-06,AFW,48,27
0,0.0,0.0003379381066213048,0.000844635641113572,PFW,48,27
1,0.006928920745849609,0.0002980829787288409,0.0007363869036481739,PFW,48,27
2,0.013321876525878906,0.00027543188766265727,0.0006377876816166695,PFW,48,27
3,0.01978588104248047,0.0002742052483672994,0.0006315435801571897,PFW,48,27
4,0.02728891372680664,0.00026028106213071036,0.0005513971746307581,PFW,48,27
5,0.033431053161621094,0.00025729024328976645,0.0005678189594528534,PFW,48,27
6,0.04021883010864258,0.0002387697535802003,0.0005194957428463671,PFW,48,27
7,0.04668688774108887,0.0002348145882415317,0.0004975614848153718,PFW,48,27
8,0.05494189262390137,0.00023432575892250727,0.0004959856208768624,PFW,48,27
9,0.06125593185424805,0.00022699626985421252,0.00046654979203476966,PFW,48,27
10,0.06740689277648926,0.00019697867576196236,0.0005255149119973454,PFW,48,27
11,0.07395672798156738,0.00019185979834367926,0.0005061920881948164,PFW,48,27
12,0.08026599884033203,0.00017637013894313938,0.0004539750075639883,PFW,48,27
13,0.08748078346252441,0.00016064327558810328,0.00039067874663193053,PFW,48,27
14,0.09370803833007812,0.00015276684181268093,0.00033665170659527663,PFW,48,27
15,0.09993481636047363,0.00013727557518657918,0.00042840190769990094,PFW,48,27
16,0.10663390159606934,0.00012882659731399112,0.000386614157746127,PFW,48,27
17,0.11301088333129883,0.00012413837627463638,0.0004020484867882881,PFW,48,27
18,0.11941099166870117,0.00010595728312316929,0.00025150007240557187,PFW,48,27
19,0.12705469131469727,9.791258528133138e-05,0.00021390808922427314,PFW,48,27
20,0.1333177089691162,8.795421192812287e-05,0.00016959781259318643,PFW,48,27
21,0.14032793045043945,8.064941792930017e-05,0.00020955149106772366,PFW,48,27
22,0.14669489860534668,6.765218355305074e-05,0.0002321082353107772,PFW,48,27
23,0.15354084968566895,5.929002008076268e-05,0.00020381292723138233,PFW,48,27
24,0.15961790084838867,4.9394169744296786e-05,0.0001885257013306363,PFW,48,27
25,0.16573596000671387,4.795416668080813e-05,0.0001805251907608306,PFW,48,27
26,0.1719837188720703,3.358376023219691e-05,0.00013213291441634226,PFW,48,27
27,0.17838001251220703,3.080068375518409e-05,0.00011769819625633412,PFW,48,27
28,0.1850297451019287,2.9395006385430473e-05,0.00011084576503080552,PFW,48,27
