iteration,cpu_time,of_value,duality_gap,Variant,seed,max_clique
4,0.01874685287475586,0.014407405706347468,0.02089579494814186,BPFW,40,6
5,0.023225069046020508,0.013219256957542126,0.022082221903601318,BPFW,40,6
6,0.027600765228271484,0.012901298251035132,0.022264257280528638,BPFW,40,6
7,0.031970977783203125,0.010970631301952246,0.018390255462252113,BPFW,40,6
8,0.03667783737182617,0.010201552900886302,0.01773526040869416,BPFW,40,6
9,0.04082679748535156,0.009895235570303189,0.017317393971294816,BPFW,40,6
10,0.04496574401855469,0.008452629726764147,0.014437775836012056,BPFW,40,6
11,0.049176931381225586,0.008336224171996432,0.014108954905257674,BPFW,40,6
12,0.05353808403015137,0.006804231866830249,0.008742944924729386,BPFW,40,6
13,0.05777406692504883,0.006246557776856907,0.005229469944296725,BPFW,40,6
14,0.06221199035644531,0.006064252243157035,0.003643453567569754,BPFW,40,6
15,0.0665438175201416,0.00564964862422941,0.007218303868180239,BPFW,40,6
16,0.07097077369689941,0.004288583357997502,0.006056979778116136,BPFW,40,6
17,0.07506608963012695,0.004071136201105286,0.006124906569534027,BPFW,40,6
18,0.07928085327148438,0.0033049556448561035,0.006561827406726416,BPFW,40,6
19,0.08845376968383789,0.0029849188464603966,0.004199973898918508,BPFW,40,6
20,0.0927128791809082,0.0023453025513945165,0.005042845487244457,BPFW,40,6
21,0.09717297554016113,0.002120825241137509,0.005927423544628279,BPFW,40,6
22,0.10467195510864258,0.0019289746909677756,0.005662036486710795,BPFW,40,6
23,0.10857605934143066,0.001457593958306851,0.0026347814522509725,BPFW,40,6
24,0.1174771785736084,0.0012991014262876736,0.002551840877197172,BPFW,40,6
25,0.12201380729675293,0.0010074641639995381,0.0015785066000162029,BPFW,40,6
26,0.12943100929260254,0.0009139643602515013,0.0011826342941164405,BPFW,40,6
27,0.13912081718444824,0.0008861724709144714,0.001298550884486891,BPFW,40,6
28,0.1428678035736084,0.0007535021538955063,0.003014008615582025,BPFW,40,6
29,0.15332293510437012,0.0006904758982795528,0.002761903593118211,BPFW,40,6
30,0.16400408744812012,0.000507177655489478,0.0011395250021109227,BPFW,40,6
31,0.17306184768676758,0.0004499447342173917,0.0008259322656591372,BPFW,40,6
32,0.18328094482421875,0.000405591851116792,0.0005586130436985074,BPFW,40,6
33,0.19501781463623047,0.00039014661531424017,0.00025215392765060745,BPFW,40,6
34,0.2095658779144287,0.0003869290632932943,0.00013447437006070792,BPFW,40,6
35,0.22723102569580078,0.00038619488787576073,9.901345294060972e-05,BPFW,40,6
0,0.0,0.01698326034859801,0.0191127920481067,FW,41,6
1,0.006827116012573242,0.009547171837894716,0.01777969930151298,FW,41,6
2,0.01425313949584961,0.007350936445388495,0.021309669130282708,FW,41,6
3,0.022531986236572266,0.006102749794134197,0.022187839293665784,FW,41,6
4,0.031658172607421875,0.004087136961821183,0.015206153688951635,FW,41,6
5,0.04117131233215332,0.002064904684541385,0.007406418637374063,FW,41,6
6,0.05167508125305176,0.0016493263014489598,0.004919480782914926,FW,41,6
7,0.06451201438903809,0.0014931338506413822,0.003976789576419821,FW,41,6
8,0.07878327369689941,0.001338209806777868,0.002828509579525666,FW,41,6
9,0.09480810165405273,0.0012526199082150396,0.0017839229697459809,FW,41,6
10,0.10618901252746582,0.0010366569516013324,0.0020443153551604207,FW,41,6
11,0.12315630912780762,0.0009798162912675154,0.0014121131371387127,FW,41,6
12,0.13928818702697754,0.0009537049026410111,0.0014326438073839287,FW,41,6
13,0.15413618087768555,0.0009383343485281325,0.0016903496789829066,FW,41,6
14,0.1701521873474121,0.0008885751626174201,0.0015158711815611312,FW,41,6
15,0.18154692649841309,0.0007913497641143707,0.0013356200055504829,FW,41,6
16,0.1973891258239746,0.0007628093680927218,0.0014504465743929757,FW,41,6
17,0.21297621726989746,0.0007100750010645033,0.001411708252053207,FW,41,6
18,0.22849202156066895,0.0006623845886882724,0.0014102560135855662,FW,41,6
19,0.244401216506958,0.0006194958756062534,0.0013093846491142131,FW,41,6
20,0.25864434242248535,0.0005771309491273911,0.0007011235572707284,FW,41,6
21,0.2760779857635498,0.0005671551714766985,0.0006013732282137349,FW,41,6
22,0.294478178024292,0.0005593011600306087,0.0006115585987048319,FW,41,6
23,0.3120260238647461,0.0005528887237484098,0.0006295829115266567,FW,41,6
24,0.33037829399108887,0.0005428327652858128,0.0005744017848574243,FW,41,6
25,0.3481121063232422,0.0005386353146610565,0.00048459148162318977,FW,41,6
26,0.36638522148132324,0.0005338173512129353,0.0005808692211734271,FW,41,6
27,0.3823051452636719,0.0005289736370632111,0.0005310856920799428,FW,41,6
28,0.39956021308898926,0.0005247234509361035,0.000531013609935729,FW,41,6
29,0.4179551601409912,0.000521905054733368,0.000569449217083303,FW,41,6
30,0.4367790222167969,0.0005152768774530182,0.0005266023596147858,FW,41,6
31,0.4549863338470459,0.0005123769479668842,0.0006639435981072999,FW,41,6
32,0.47364115715026855,0.0005039587220169918,0.0005539722035318925,FW,41,6
33,0.49161624908447266,0.0005002251668253881,0.0005170467318097164,FW,41,6
34,0.5091660022735596,0.0004968846726258417,0.000515284121098149,FW,41,6
35,0.5280680656433105,0.0004947233087552068,0.000549820300903502,FW,41,6
36,0.5469863414764404,0.0004894194052284596,0.0005121899051393658,FW,41,6
37,0.5655910968780518,0.000487183418083825,0.000619935809874868,FW,41,6
38,0.5840749740600586,0.00048062037424051793,0.0005335044558383868,FW,41,6
39,0.6017739772796631,0.00047773507135303163,0.000505858992240798,FW,41,6
40,0.6205501556396484,0.0004751137252983382,0.0005034427307315496,FW,41,6
41,0.6399531364440918,0.00046971535795982394,0.00047890889057904823,FW,41,6
42,0.6587660312652588,0.00046445475627183487,0.00038878596480036216,FW,41,6
43,0.6787302494049072,0.00046245030690855943,0.0004264504112145188,FW,41,6
44,0.6995711326599121,0.00045951476827846413,0.00031375518675858666,FW,41,6
45,0.721278190612793,0.00045777563372450413,0.000313351930706095,FW,41,6
46,0.7432570457458496,0.0004560002451850487,0.000290372265839541,FW,41,6
47,0.763796329498291,0.0004545621476660299,0.00035446718595236355,FW,41,6
48,0.7838649749755859,0.00045321198980428315,0.000276771656005012,FW,41,6
49,0.803922176361084,0.0004521809742602989,0.0002741418052238671,FW,41,6
50,0.8237290382385254,0.00045130377318350665,0.00033517668173382387,FW,41,6
51,0.8431711196899414,0.0004490966705035053,0.00033167234470560464,FW,41,6
52,0.8611161708831787,0.00044691824077586006,0.00031170407456231443,FW,41,6
53,0.8791511058807373,0.0004450339893921601,0.0001843380199739676,FW,41,6
54,0.8968770503997803,0.0004446764755926581,0.000236868565963199,FW,41,6
55,0.912574291229248,0.0004434815675288396,0.00021078326880033044,FW,41,6
56,0.9282050132751465,0.00044278082524186067,0.00024329598313158713,FW,41,6
57,0.9439980983734131,0.0004415920431639737,0.00021805832448782618,FW,41,6
58,0.959618091583252,0.0004407505851157904,0.0001811689634930753,FW,41,6
59,0.9750680923461914,0.0004403916673726779,0.00018231076404685756,FW,41,6
60,0.9911510944366455,0.00044006339044966205,0.00023090995578567644,FW,41,6
61,1.0122570991516113,0.000438961072517475,0.00020665363226594332,FW,41,6
62,1.0313599109649658,0.0004383168475412126,0.0002365020125330256,FW,41,6
63,1.049997091293335,0.00043722449006016427,0.00021328680602371135,FW,41,6
64,1.0688450336456299,0.0004364516225651382,0.00017947115292724547,FW,41,6
65,1.0890140533447266,0.00043612106469528535,0.0001804525449269144,FW,41,6
66,1.112070083618164,0.00043581959641360746,0.00022539235211778758,FW,41,6
67,1.1341230869293213,0.00043480294526668527,0.00020285874823315435,FW,41,6
68,1.1588420867919922,0.00043421065997121286,0.0002302652613259315,FW,41,6
69,1.1942760944366455,0.00043320683045650505,0.0002089105985281735,FW,41,6
70,1.2288539409637451,0.0004324968852700388,0.00017790442597887538,FW,41,6
71,1.254899263381958,0.0004321924810168164,0.0001787488616482829,FW,41,6
72,1.2783873081207275,0.0004319156000649256,0.00022028608907776435,FW,41,6
73,1.2982661724090576,0.00043097816988217755,0.00019937127308610012,FW,41,6
74,1.3159842491149902,0.00043043361999133456,0.0002245391736721929,FW,41,6
75,1.332827091217041,0.0004295110798085619,0.00020489608332242376,FW,41,6
76,1.3496532440185547,0.0004288588686075238,0.00017645908806115948,FW,41,6
77,1.366964340209961,0.0004285785776547929,0.0001771865112649967,FW,41,6
78,1.3833363056182861,0.00042832425131456606,0.00021556299822736398,FW,41,6
79,1.403562307357788,0.0004274600475241162,0.00019616612243189438,FW,41,6
80,1.4233660697937012,0.0004269593713515131,0.0002192812093115323,FW,41,6
81,1.4458050727844238,0.0004261114833683157,0.00020121262720000784,FW,41,6
82,1.4696743488311768,0.0004255122554384499,0.00017512608862541905,FW,41,6
83,1.4912700653076172,0.0004252541918983166,0.0001757534662039506,FW,41,6
84,1.5110971927642822,0.0004246165359670406,0.00019205377525768688,FW,41,6
85,1.5277230739593506,0.00042409492709366396,0.00017436256115626453,FW,41,6
86,1.5450069904327393,0.00042348333125968987,0.0001769233721043474,FW,41,6
87,1.5626921653747559,0.0004228396877443483,0.00014205791491794028,FW,41,6
88,1.5797202587127686,0.0004225385073559229,0.0001476657364753479,FW,41,6
89,1.5972042083740234,0.0004221811603999511,0.00014148042196047254,FW,41,6
90,1.6144912242889404,0.00042186942068764743,0.00012768838732134258,FW,41,6
91,1.631378173828125,0.00042172276940344967,0.00014369678035706208,FW,41,6
92,1.6499571800231934,0.00042138243293806646,0.00017322033214259855,FW,41,6
93,1.6682181358337402,0.0004207753969160001,0.0001403220915955448,FW,41,6
94,1.6852142810821533,0.000420491497576644,0.00014561897675521404,FW,41,6
95,1.703794240951538,0.00042015455036216286,0.00013982184070931235,FW,41,6
96,1.7209372520446777,0.0004198602705894835,0.00012678762377818034,FW,41,6
97,1.7385179996490479,0.00041972194149727794,0.0001419169675350143,FW,41,6
98,1.7583751678466797,0.00041940064225743,0.00016972842667903158,FW,41,6
99,1.7778441905975342,0.0004188281271642354,0.0001386870023782779,FW,41,6
100,1.7981512546539307,0.0004185605073105796,0.00014368979239899452,FW,41,6
101,1.8162243366241455,0.0004182427888560607,0.00013825470624787903,FW,41,6
102,1.834409236907959,0.00041796500365570883,0.00012593803055616383,FW,41,6
103,1.8537850379943848,0.0004178345246236426,0.00014023498704286903,FW,41,6
104,1.873885154724121,0.00041753121268814624,0.00016643556434779066,FW,41,6
105,1.894395112991333,0.0004169912513806519,0.00013714668602723759,FW,41,6
106,1.9157211780548096,0.00041673896858030954,0.00014187135511243825,FW,41,6
107,1.9404730796813965,0.00041643937581540354,0.00013677412518524402,FW,41,6
108,1.9663782119750977,0.00041617717178602285,0.0001251367006472937,FW,41,6
109,1.990807056427002,0.00041605409743374153,0.00013864563658015888,FW,41,6
110,2.015101194381714,0.0004157677791091596,0.00016333035200951306,FW,41,6
111,2.0398781299591064,0.00041525851697734624,0.00013569554636769137,FW,41,6
112,2.0643482208251953,0.0004150206843224254,0.00014015724108131704,FW,41,6
113,2.0895042419433594,0.0004147381780752858,0.00013537544895201388,FW,41,6
114,2.113854169845581,0.00041449069114523463,0.0001243808919001919,FW,41,6
115,2.140472173690796,0.0004141765364842205,0.00012344034963231612,FW,41,6
116,2.1654162406921387,0.00041404253789537065,0.0001472595581750568,FW,41,6
117,2.190735101699829,0.00041369318725517694,0.00012155000508846651,FW,41,6
118,2.2168080806732178,0.0004133942958727221,0.00011247097261312043,FW,41,6
119,2.2425992488861084,0.000413158104641304,0.00011846171491644667,FW,41,6
120,2.2681221961975098,0.000412884831243155,0.00012445781595788962,FW,41,6
121,2.2915282249450684,0.00041274659276815967,8.471877923268333e-05,FW,41,6
0,0.0,0.01698326034859801,0.0191127920481067,AFW,41,6
1,0.007021903991699219,0.009547171837894716,0.01777969930151298,AFW,41,6
2,0.014199972152709961,0.007350936445388495,0.021309669130282708,AFW,41,6
3,0.0214078426361084,0.006102749794134197,0.022187839293665784,AFW,41,6
4,0.030179977416992188,0.004087136961821183,0.015206153688951635,AFW,41,6
5,0.039140939712524414,0.002064904684541385,0.007406418637374063,AFW,41,6
6,0.04970598220825195,0.0016493263014489598,0.004919480782914926,AFW,41,6
7,0.05854678153991699,0.0014630042623547121,0.003265151067291866,AFW,41,6
8,0.06760191917419434,0.0013577689579791605,0.002299476050302413,AFW,41,6
9,0.0776360034942627,0.0013026625516137794,0.001418339435149924,AFW,41,6
10,0.08165502548217773,0.0012938835187643611,0.0013836712671119343,AFW,41,6
11,0.0857698917388916,0.0012881955333551372,0.0013599932576417698,AFW,41,6
12,0.08979392051696777,0.0012761877527292433,0.0013102637278659215,AFW,41,6
13,0.09374690055847168,0.0012746278141363696,0.0013093706240438988,AFW,41,6
14,0.09818100929260254,0.0012722202533213454,0.0012977616829549805,AFW,41,6
15,0.10259795188903809,0.0012695985408650746,0.0012972334341602525,AFW,41,6
16,0.11444592475891113,0.001238390162109573,0.0008047185988897722,AFW,41,6
17,0.11843085289001465,0.0012293118996175231,0.0007628472962086627,AFW,41,6
18,0.12228798866271973,0.0012288510877606588,0.0007627781290699387,AFW,41,6
19,0.1259901523590088,0.0012231241685511903,0.0007317503212416043,AFW,41,6
20,0.12979984283447266,0.0012219279884594005,0.0007386612680354194,AFW,41,6
21,0.14236998558044434,0.0012134531936914205,0.0006643293097506691,AFW,41,6
22,0.14639592170715332,0.0012092471905108542,0.0008389284746674378,AFW,41,6
23,0.15654492378234863,0.0011158200427465684,0.001490081184936689,AFW,41,6
24,0.1605689525604248,0.0010118025839500082,0.0012849606928796568,AFW,41,6
25,0.16444802284240723,0.000998199276166692,0.0012675959543004202,AFW,41,6
26,0.16847896575927734,0.0009335880978556877,0.0012125755369069699,AFW,41,6
27,0.17250990867614746,0.000828139490429746,0.0018323568359419398,AFW,41,6
28,0.17660212516784668,0.0008111510543511271,0.0020241376597135144,AFW,41,6
29,0.18110299110412598,0.0007642798682157064,0.0020572505822762733,AFW,41,6
30,0.18539786338806152,0.0007342686647798582,0.0020776848281754065,AFW,41,6
31,0.18979501724243164,0.0007197654966366172,0.0020155161752369896,AFW,41,6
32,0.19886398315429688,0.0006821898358726886,0.0016941090722859093,AFW,41,6
33,0.20993709564208984,0.000623646741199514,0.0016724154790452514,AFW,41,6
34,0.21516203880310059,0.0005854755241034419,0.0015962862379223415,AFW,41,6
35,0.21958589553833008,0.0005293294570860382,0.001484467532162862,AFW,41,6
36,0.2241661548614502,0.0005216449426173197,0.0014503482434389192,AFW,41,6
37,0.23201990127563477,0.00043195352428788237,0.0010908889024902006,AFW,41,6
38,0.24970579147338867,0.0004158300380152816,0.0009007653656600485,AFW,41,6
39,0.26913881301879883,0.0003991761153207316,0.00045117274636051496,AFW,41,6
40,0.2820611000061035,0.00039713761665500754,0.0003750473870989887,AFW,41,6
41,0.2951090335845947,0.0003903519733388533,0.0002708096472919786,AFW,41,6
42,0.31258106231689453,0.00038912604950638277,0.00019622260915997438,AFW,41,6
43,0.32874393463134766,0.0003872626670597265,0.0001147792682351148,AFW,41,6
44,0.3445160388946533,0.0003867538629140208,0.0001692997763370458,AFW,41,6
45,0.37206196784973145,0.00038618017613066644,7.751130488476554e-05,AFW,41,6
0,0.0,0.01698326034859801,0.0191127920481067,PFW,41,6
1,0.004311084747314453,0.015715078448910947,0.018784592354785332,PFW,41,6
2,0.008392095565795898,0.014867686588072608,0.018409403161846395,PFW,41,6
3,0.012623071670532227,0.014602451333185348,0.0191350977439063,PFW,41,6
4,0.0171511173248291,0.014250003236342316,0.019845059402596132,PFW,41,6
5,0.021349191665649414,0.01308159905632073,0.021152736248866735,PFW,41,6
6,0.025658130645751953,0.012955518633988104,0.02127874651769304,PFW,41,6
7,0.030146121978759766,0.011503945752235513,0.021272084479947353,PFW,41,6
8,0.034590959548950195,0.011097320594245327,0.020969445391475924,PFW,41,6
9,0.038918256759643555,0.010286002275811782,0.02008405204848964,PFW,41,6
10,0.04325604438781738,0.00970331420478118,0.018174638262451803,PFW,41,6
11,0.04768633842468262,0.008947964493680365,0.016708789966013424,PFW,41,6
12,0.05197596549987793,0.008373337109252693,0.015231288196536352,PFW,41,6
13,0.056310176849365234,0.00678832582340039,0.007591887932684352,PFW,41,6
14,0.06075024604797363,0.005944599270477777,0.00303630946808435,PFW,41,6
15,0.06534194946289062,0.0056633486605689,0.005070875080678558,PFW,41,6
16,0.07481718063354492,0.005511780800596181,0.009157022991173016,PFW,41,6
17,0.08101820945739746,0.004264157359238136,0.004862157500687977,PFW,41,6
18,0.08632612228393555,0.003375431315858066,0.0034486308843842293,PFW,41,6
19,0.0905463695526123,0.0025809133684745757,0.001762866298267212,PFW,41,6
20,0.09977030754089355,0.002545633419255364,0.004041819984431406,PFW,41,6
21,0.10417509078979492,0.0018768732039712887,0.004100748091258977,PFW,41,6
22,0.10859227180480957,0.001254277812673538,0.004150308155130804,PFW,41,6
23,0.11484909057617188,0.0010488629303222175,0.0032487988781236187,PFW,41,6
24,0.12251710891723633,0.0008801532160309822,0.0021392969264020668,PFW,41,6
25,0.13167905807495117,0.0007805228816720599,0.001606590382059754,PFW,41,6
26,0.13932418823242188,0.0007393264558337673,0.0018871801675288801,PFW,41,6
27,0.14374017715454102,0.0005732499652811642,0.001068092212904605,PFW,41,6
28,0.155501127243042,0.0005336293202321267,0.0007696701488475528,PFW,41,6
29,0.1670081615447998,0.000507164038423352,0.0007477554141810779,PFW,41,6
30,0.1717221736907959,0.00047584042303395877,0.0015339045673478287,PFW,41,6
31,0.181901216506958,0.0004176886749140397,0.0008232020764169725,PFW,41,6
32,0.19407010078430176,0.0003956832046883264,0.0004017374245099665,PFW,41,6
33,0.20859599113464355,0.0003892018780799815,0.00027685466025810247,PFW,41,6
34,0.22365713119506836,0.0003877149952705959,0.0001764263969595433,PFW,41,6
35,0.24158215522766113,0.00038665342384805137,0.00010484131754407978,PFW,41,6
36,0.2608010768890381,0.00038643178985132195,7.64153883944385e-05,PFW,41,6
0,0.0,0.01698326034859801,0.0191127920481067,BPFW,41,6
1,0.0042798519134521484,0.015715078448910947,0.018784592354785332,BPFW,41,6
2,0.008662700653076172,0.014867686588072608,0.018409403161846395,BPFW,41,6
3,0.013178825378417969,0.014602451333185348,0.0191350977439063,BPFW,41,6
4,0.017533063888549805,0.014250003236342316,0.019845059402596132,BPFW,41,6
5,0.022124767303466797,0.01308159905632073,0.021152736248866735,BPFW,41,6
6,0.02629995346069336,0.012955518633988104,0.02127874651769304,BPFW,41,6
7,0.03040003776550293,0.011503945752235513,0.021272084479947353,BPFW,41,6
8,0.03458595275878906,0.011097320594245327,0.020969445391475924,BPFW,41,6
9,0.038704872131347656,0.010286002275811782,0.02008405204848964,BPFW,41,6
10,0.04293489456176758,0.00970331420478118,0.018174638262451803,BPFW,41,6
11,0.04714608192443848,0.008947964493680365,0.016708789966013424,BPFW,41,6
12,0.05144691467285156,0.008373337109252693,0.015231288196536352,BPFW,41,6
13,0.05592083930969238,0.00678832582340039,0.007591887932684352,BPFW,41,6
14,0.06042599678039551,0.005944599270477777,0.00303630946808435,BPFW,41,6
15,0.06493091583251953,0.0056633486605689,0.005070875080678558,BPFW,41,6
16,0.07436394691467285,0.005511780800596181,0.009157022991173016,BPFW,41,6
17,0.07876992225646973,0.004264157359238136,0.004862157500687977,BPFW,41,6
18,0.08330488204956055,0.003375431315858066,0.0034486308843842293,BPFW,41,6
19,0.08773684501647949,0.0025809133684745757,0.001762866298267212,BPFW,41,6
20,0.09786200523376465,0.002545633419255364,0.004041819984431406,BPFW,41,6
21,0.10295581817626953,0.0018768732039712887,0.004100748091258977,BPFW,41,6
22,0.10878586769104004,0.001254277812673538,0.004150308155130804,BPFW,41,6
23,0.11632800102233887,0.0010488629303222175,0.0032487988781236187,BPFW,41,6
24,0.1244359016418457,0.0008801532160309822,0.0021392969264020668,BPFW,41,6
25,0.1356799602508545,0.0007805228816720599,0.001606590382059754,BPFW,41,6
26,0.14383387565612793,0.0007393264558337673,0.0018871801675288801,BPFW,41,6
27,0.14864587783813477,0.0005732499652811642,0.001068092212904605,BPFW,41,6
28,0.15974879264831543,0.0005336293202321267,0.0007696701488475528,BPFW,41,6
29,0.17083406448364258,0.000507164038423352,0.0007477554141810779,BPFW,41,6
30,0.17525982856750488,0.00047584042303395877,0.0015339045673478287,BPFW,41,6
31,0.1844480037689209,0.0004176886749140397,0.0008232020764169725,BPFW,41,6
32,0.1966569423675537,0.0003956832046883264,0.0004017374245099665,BPFW,41,6
33,0.2116849422454834,0.0003892018780799815,0.00027685466025810247,BPFW,41,6
34,0.22894978523254395,0.0003877149952705959,0.0001764263969595433,BPFW,41,6
35,0.2459089756011963,0.00038665342384805137,0.00010484131754407978,BPFW,41,6
36,0.26732397079467773,0.00038643178985132195,7.64153883944385e-05,BPFW,41,6
0,0.0,0.015592417350591498,0.01185260278074077,FW,42,6
1,0.007727146148681641,0.009984194821273586,0.020557051606685504,FW,42,6
2,0.0152740478515625,0.007336252647193028,0.022061767259191414,FW,42,6
3,0.022377967834472656,0.006005395731661008,0.021714768503191165,FW,42,6
4,0.03100895881652832,0.004116720228382978,0.015426639875001575,FW,42,6
5,0.03994011878967285,0.00206709940700355,0.007467704655183242,FW,42,6
6,0.050887107849121094,0.001645368114230097,0.004936196407417031,FW,42,6
7,0.06371617317199707,0.0014865064567555642,0.003927095779469713,FW,42,6
8,0.07765507698059082,0.0013377381865963577,0.002830731904044747,FW,42,6
9,0.09400391578674316,0.0012523643646152227,0.0019525711175099275,FW,42,6
10,0.1044001579284668,0.001021540476816347,0.002017705834588829,FW,42,6
11,0.11965727806091309,0.00096699375720213,0.0013947411023237592,FW,42,6
12,0.13334298133850098,0.0008643430631429244,0.0017537329905385852,FW,42,6
13,0.1479930877685547,0.0008382267270490401,0.0019936211006290313,FW,42,6
14,0.1625070571899414,0.0007599641280355107,0.001803635687688666,FW,42,6
15,0.17654800415039062,0.0006896240894003619,0.0015412915703374903,FW,42,6
16,0.1932380199432373,0.0006341281700512021,0.00129268967102059,FW,42,6
17,0.20873427391052246,0.0006121756825892737,0.0008613746865621836,FW,42,6
18,0.2271878719329834,0.0005948458529830998,0.00097939906715178,FW,42,6
19,0.24390912055969238,0.0005749213111784837,0.0009062036113510291,FW,42,6
20,0.26094794273376465,0.0005583645160921474,0.0008305638790424973,FW,42,6
21,0.2785489559173584,0.0005481119262173309,0.0009438523136753485,FW,42,6
22,0.296112060546875,0.0005286219126203158,0.0005199975531270626,FW,42,6
23,0.3150050640106201,0.0005242425306596946,0.0005974348151784656,FW,42,6
24,0.33371591567993164,0.0005188962524516974,0.0005896514752543017,FW,42,6
25,0.34937429428100586,0.0005119880053782382,0.0006121504118574685,FW,42,6
26,0.36462998390197754,0.0005051729874722664,0.0004943125615777918,FW,42,6
27,0.3822791576385498,0.000500194613019446,0.0004958645505862418,FW,42,6
28,0.3979980945587158,0.0004949903665154967,0.00040822572494059964,FW,42,6
29,0.4128382205963135,0.0004917374069785925,0.00039992436991989557,FW,42,6
30,0.42693614959716797,0.0004896653797921153,0.00037001482430757174,FW,42,6
31,0.44056010246276855,0.0004878332574341877,0.00035079988996869694,FW,42,6
32,0.4550020694732666,0.0004853481215694517,0.000421028890687761,FW,42,6
33,0.4686870574951172,0.00048242153623763787,0.00043128136810162844,FW,42,6
34,0.4857141971588135,0.0004791810417666407,0.0003679558370555412,FW,42,6
35,0.5016031265258789,0.0004773009729263347,0.00035644975423630525,FW,42,6
36,0.5201311111450195,0.00047470749205450423,0.0003520843687127901,FW,42,6
37,0.5379719734191895,0.00047216493634207664,0.0003687487957922432,FW,42,6
38,0.5538580417633057,0.00047043104374240043,0.000333535174568468,FW,42,6
39,0.5700771808624268,0.00046822264572385483,0.00030711106566137016,FW,42,6
40,0.5888199806213379,0.0004665698704166591,0.0002896567524144852,FW,42,6
41,0.6058239936828613,0.00046535650620193616,0.0003103879370161704,FW,42,6
42,0.6255960464477539,0.00046341353419316337,0.0003664718782835223,FW,42,6
43,0.64615797996521,0.0004622207234514442,0.0002876128640747795,FW,42,6
44,0.6673600673675537,0.00046100332708596604,0.0003092134287389427,FW,42,6
45,0.6907551288604736,0.0004591493244015785,0.0003343311984908881,FW,42,6
46,0.7118439674377441,0.0004569247994139077,0.00031677091402408886,FW,42,6
47,0.7362191677093506,0.00045512875798473803,0.0003274229703557368,FW,42,6
48,0.758756160736084,0.00045283624256470327,0.00018816944291032855,FW,42,6
49,0.7830781936645508,0.0004524353720645929,0.00024158531810445502,FW,42,6
50,0.8071930408477783,0.00045127809734822085,0.0002456142156923467,FW,42,6
51,0.830251932144165,0.0004507663954890501,0.0002697559778649382,FW,42,6
52,0.8522820472717285,0.0004498908695368547,0.0002576377330014694,FW,42,6
53,0.8735051155090332,0.0004493305883629277,0.00027673472042686074,FW,42,6
54,0.895665168762207,0.0004481410363416789,0.0002898395079710664,FW,42,6
55,0.9169490337371826,0.0004468574491618139,0.00035699251166053684,FW,42,6
56,0.9392621517181396,0.00044418257025564267,0.00024362965432333272,FW,42,6
57,0.9622781276702881,0.0004429119338262494,0.00023651017842557078,FW,42,6
58,0.9853301048278809,0.0004418034824639898,0.00019891436293092578,FW,42,6
59,1.009531021118164,0.0004412641097877093,0.0001926127790391523,FW,42,6
60,1.0328969955444336,0.00044071587164752445,0.00017849613263996137,FW,42,6
61,1.054664134979248,0.00044045235398292915,0.00021950700373875136,FW,42,6
62,1.079030990600586,0.0004396091765808014,0.00023713074359745014,FW,42,6
63,1.1039481163024902,0.00043843719705146745,0.00023030676780099103,FW,42,6
64,1.127634048461914,0.0004374181104140881,0.00019568442553972624,FW,42,6
65,1.1531271934509277,0.0004369230041156695,0.00019001598487147992,FW,42,6
66,1.178217887878418,0.0004364180452936537,0.00017690255302156427,FW,42,6
67,1.2055721282958984,0.0004357732273985845,0.0001946372920964898,FW,42,6
68,1.2341911792755127,0.00043528552231819514,0.000213882333987755,FW,42,6
69,1.2591500282287598,0.0004344539946792796,0.00020704768011532308,FW,42,6
70,1.286686897277832,0.0004337707394558489,0.00017566868932578796,FW,42,6
71,1.3127670288085938,0.0004331462018038753,0.00018402221944934817,FW,42,6
72,1.3347618579864502,0.00043280010619426795,0.00021036786689175566,FW,42,6
73,1.360058069229126,0.0004320063619288703,0.00017353578856566226,FW,42,6
74,1.386667013168335,0.00043139908156492003,0.00017408329889955412,FW,42,6
75,1.4103100299835205,0.00043114596818776403,0.00018357449747891807,FW,42,6
76,1.433485984802246,0.0004308218521501829,0.00022765321271918983,FW,42,6
77,1.4567360877990723,0.0004298418455412603,0.00016498964990184747,FW,42,6
78,1.4836630821228027,0.0004293151594504997,0.0001851785008891126,FW,42,6
79,1.5060982704162598,0.0004289645535011983,0.00022700358409186248,FW,42,6
80,1.5295360088348389,0.0004279331102501307,0.00015581046823176834,FW,42,6
81,1.5553772449493408,0.0004274752698912739,0.00014472102491460589,FW,42,6
82,1.5825798511505127,0.0004271573989453035,0.00016726226913963858,FW,42,6
83,1.6110620498657227,0.0004266053334900623,0.00019523181400852855,FW,42,6
84,1.6359670162200928,0.00042609466341071456,0.0001276112875392821,FW,42,6
85,1.6612660884857178,0.0004259458107324286,0.00015349924059113935,FW,42,6
86,1.686866044998169,0.00042550536509846314,0.00017053819976980847,FW,42,6
87,1.7124040126800537,0.00042490123607171913,0.0001605874760532145,FW,42,6
88,1.7382152080535889,0.0004244241618374456,0.0001807627341137902,FW,42,6
89,1.7622489929199219,0.0004241185488999612,0.00012210123005571604,FW,42,6
90,1.7912209033966064,0.00042381736636663175,0.00013233049971914573,FW,42,6
91,1.8169729709625244,0.000423620929314031,0.0001555593042226213,FW,42,6
92,1.8420751094818115,0.00042316078753435544,0.0001726904898567537,FW,42,6
93,1.8670971393585205,0.0004225363156198017,0.0001626304520583973,FW,42,6
94,1.8925740718841553,0.0004220379922393507,0.00013932514032644188,FW,42,6
